20260905095145_add_google_sub_to_user	295a603a8ac61f6f53714c02f7c461670028b609fcba046af3b38d89bcd1a0ff	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260905120000_add_google_sub_to_customer	adb53ba2ad9139a3fe99b11809c8ba4b3b67fe28fcc8385bd2025087f0b2705e	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260906000000_add_commercial_hierarchy	f8314e39a016be7f8fc72f39f3e61414078519cf66801267f436faf9320fa92d	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260906000000_add_treatment_plans	6d819b0c63168fd664f1499bfdfa5141712bb84f348e9092ed382b9dee86f989	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260907000000_add_treatment_plan_title	5cf8f4477004dbd8359791b7e64a9068dc12e290d8d6e47e6fa9d0cba6f3e9a0	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260908000000_add_whatsapp_provisioning	54455d3b978b47155c70e75714f4de51b461da62f02175aca42a76d34a31622d	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260909000000_add_commercial_whatsapp	37e58a1cdf21f2047001128ff39a8ef54c47e2b53c86edc18f9a9425777ce6a0	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260910000000_add_scheduled_subscription_change	d3208e4d3a587624feac24a8728fae20ee3a884359ad4ad3dc23f6556f506a16	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260910000000_add_subscription_plan_changes	488c1b4773515361573b17e90f09883985d687fed970b800c2dcfe094d276131	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260910000020_add_stripe_billing	e8a0b8697ebf5139646f20d09275eea5695978d77e9f644cb37b2ab8ac2157e5	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260910000021_add_stripe_catalog_mapping	5bc309d3706974884acf55b4bf2c067ad8e437bfc09e3b4e6165ad11f948f1db	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260911000000_add_public_directory	98f6af6753b53519784080f0de0a9968fda7947e840d4e71123a15c4dd09668b	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260912000000_add_directory_business_events	2a881d3dd64d6c8f57b5cb149f393f0d8046ad661e6cb6ed5f3cbf058b4b9748	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260913000000_add_attendant_step_codes	d055008df941f6c34989767a336e6a69bcb0a7d39579de9dca5baef2a87bcf91	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260913000000_add_directory_seo_operations	a7a944476ec7b1a89483f9ce05cf14c1687eed70432ae2aa9664e2405548c8fc	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260913000000_add_prospecting_flow_purpose	e4663e40b71149bc1357e6b90ace73b7d1e8715be0f81c2b598076473c9edd46	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260913000001_configure_attendant_session_timeout	972b9941607923662fe20a74671d886c93f3994ebbe6ce43031bd07e480a59c5	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260914000000_add_directory_import_heartbeat	aead3001d04604f1f5186d70dc571f97f2a6defc594d556f37de29d35595106e	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260914100000_add_directory_location_cache	89e4afaa82a875d02c7efb60aa5fb20da56974fbb0a816b38f87202862a93a1a	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260916000000_add_tenant_operating_model	14066af2a31fe2910a607fffd427852760bf7560c2eb9d05f610c747353a4a93	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260920000000_add_payment_origin_and_snapshot	8dbe6a106a75b06cc5f61e7a1508c092a3bdbfe375794c9bbb8f248ff2c50580	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260920000001_fix_payment_membership_relation	c733068a2fd203512c48b02d5825bed26855126e66d2c097078193df02de123f	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260920000002_add_active_key_for_membership_concurrency	efed8b2ac23fe1b847c861ec0556f21c5857720a1b027be740facd183ee8527f	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000000_add_membership_fields_to_appointment	06afe85a6014e3605c822efdfc70806b9b7f375dfa78a0a916da69303bf68774	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000001_add_reminder_scheduling_support	fa138060edad774f746d8417cc71ab5abc682dcdcd63e3ac5e691a3029b1ae93	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000002_add_whatsapp_config_to_notification_templates	c5fd73e3200b53c29c6c5cf01a6df5f89edf6c23f3b457550c4fa0c2f6a194c6	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000003_add_whatsapp_buttons_to_notification_logs	f09f9b81dc2d3faa440a816f4d96897a992dea4fa005a14b0f466edaad01ea13	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000004_add_whatsapp_assistant_config	0c8e3fefb4565653fed89d38d7fb1570075e9a32984ffbf7e270c930a564a94a	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000005_add_bot_cobra_collection_rule_debt	545b69dde7298dd407877bdf673dd1d0d151a1edae107e49ebae52e8951fabb7	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000006_add_debt_balance_sync_pending	06861ec2c67f1499013a848fc20dfa745ca7f1ee0dfad3b34fdef9a1fbada0bd	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000007_add_bot_cobra_collection_attempt	af686285e5451e0676bcc5f05c830b5a08b0497da2fe838170c17d0b54e0b91b	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000008_add_bot_cobra_attempt_execution_fields	a9035fb69bec53fc34b7e3766ee2db45d8f2450900202a91cf8c41dce59c410c	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000009_add_bot_cobra_payment_promise	629666c9d59c270778120cb5eed714a881452325e975465df3d3a666c48a3413	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000010_add_bot_cobra_debt_payment	8e7ac3abf1a62b199306c3a2a4cd7b6e259957d87154ecfd028736b02c9b6e27	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000011_add_collection_rule_min_minutes_between_attempts	ac6b27422be4ebc6813f2768b33e50b15b5cfb5da6d70938fc4c188ed6b5a0b8	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000012_fix_customer_membership_active_uniqueness	4786e5d4435221c9cff766fcd6d4bc44c088da4037df1820ee47930f6bdd08a3	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000013_add_commercial_wallet_and_commissions	6ea4ff1a2042c52a99e393f048d829ce2b4e4aa5ec2e603809d860408060c7fe	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000014_add_commercial_manual_payment	67b269821cbf0b8a1b51a65dad51b69e6c2f79bcc8d73d745c418e69c09ac71b	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000015_add_payment_source_to_commission	c567e75590253c1f1f655ecdf6d018df2f92d6a560a55a1e0cd9e54468b6942a	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000016_fix_commercial_commission_column_names	7c92c0af0412ef16509229917c4fa7c9061ecd99c4e696f0f0e26a906f06dd45	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260921000017_add_commercial_account_display_data	065a32880fd9112fd859b6f4d437e1c34fa331e19dcdb3370ca50fb3c4f446c8	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261007000000_whatsapp_provider_settings	1f445fead6df2fa782f23edabda86fe14c95d26d2709f4e5b9a383148a1f4f50	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261008000000_tenant_meta_whatsapp_webhook_credentials	b5b02101e6ee5b66dc030c499f6def66959fb65dcdfbd911430cfedb8617a370	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261009000000_add_tenant_meta_whatsapp_templates	b95b8b7987e9554868939820502073f86a475bc208cf6d048335ec7bbe0392d3	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261010000000_add_prospecting_attendant_conversations	1035983ad798ce52cb3b897760201013782c28b9f669d4e0283a2d7b5cde8c0a	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261010000001_make_prospecting_message_context_optional	5914085940cffea6029b54c3697b9e7b0cd338a7cb9891dbb68c5a8ac6d56cd0	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261010000002_reconcile_prospecting_message_conversation	ccde13c564cdda2f694d9f63289a22eed5efb23ecd07eb228ce00ec93b905e46	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261010000003_unique_active_prospecting_conversation	860202b4cdcae0749f186c8c32e217c140eb46f2f0496e0a5a31e427bf94252a	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20261010000004_add_attendant_runtime_config	7b97d3f1b9976b20cb4887ac2a6db042b899ae4c55dfe8f76969ff8805e0a249	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260827152730_add_prospecting_flows	b2aed5dde22cb2ce83cac9f47a50b1ab5ca731e1dcce7f39cc856cd032a4126f	2026-09-15 12:22:18.987	2026-09-15 12:22:19.004	1
20261011000001_add_subscription_settlement_ledger	cece82f23b2929bcd0198cfc188956617c99ae9fb0be48c40e7aacdcac91d847	2026-09-15 12:22:19.007	2026-09-15 12:22:19.244	1
20261011000002_add_commercial_remittances	f1d13f7729eb2385f1f23da87960d178f7a8aa7aa48efa1b6d3f85b7a2c92f35	2026-09-15 12:22:19.248	2026-09-15 12:22:19.526	1
20260915000001_add_wapi_remote_identity_mapping	ffa0e4a8aba9ccd1ad1cf9529bd9b62d7b15f50b70a1090b70f7adef5416cdb5	2026-09-17 23:22:23.809	2026-09-17 23:22:23.809	0
20260915000002_add_prospecting_inbound_idempotency	7865764f912b7f57786b11a02bafd5d7c8bd124d41a0d89817ba6be179bd3749	2026-09-17 23:22:28.395	2026-09-17 23:22:28.395	0
20260917000001_add_whatsapp_inbound_provider_idempotency	35c4c84a82a0ab63dd75c55c86505313447a1a5ab39117d380804a52119aeb10	2026-09-17 23:22:32.886	2026-09-17 23:22:32.886	0
20260917000002_add_whatsapp_external_id_uniqueness	343e659ed78f9b9bb80edf1ff3be9516a00931f5839d324fcf5852af0d5ea7e5	2026-09-17 23:22:37.284	2026-09-17 23:22:37.284	0
